School,Student,Examscore,LRTscore,AvsLRT
49,19,1.1758,.12315,-.0011924
49,20,-.062088,.86701,-.0011924
49,21,-.26516,.040499,-.0011924
49,22,.82199,.12315,-.0011924
49,23,-.85267,-1.3646,-.0011924
49,24,-.12908,-.042152,-.0011924
49,25,.0043218,-.86867,-.0011924
49,26,-1.3353,.3711,-.0011924
49,27,.54434,.12315,-.0011924
49,28,-.26516,.12315,-.0011924
49,29,-.19761,-.042152,-.0011924
49,30,.0043218,-.45541,-.0011924
49,31,-1.2195,-.20746,-.0011924
49,32,.61073,-.53806,-.0011924
49,33,1.4395,1.1976,-.0011924
49,34,-.26516,-.78602,-.0011924
49,35,-1.5267,.28845,-.0011924
49,36,.82199,.94967,-.0011924
49,37,.26132,.3711,-.0011924
49,38,.74723,.70171,-.0011924
49,39,-.62305,-.62071,-.0011924
49,40,.26132,.2058,-.0011924
49,41,-1.8367,-1.8605,-.0011924
49,42,.073536,.040499,-.0011924
49,43,-.19761,1.4456,-.0011924
49,44,-.062088,-.95132,-.0011924
49,45,-.55511,.3711,-.0011924
49,46,-.33884,-.95132,-.0011924
49,47,.61073,-1.7778,-.0011924
49,48,-.4198,.53641,-.0011924
49,49,.54434,.28845,-.0011924
49,50,-1.1186,-1.8605,-.0011924
49,51,.47819,-1.1993,-.0011924
49,52,.47819,1.2803,-.0011924
49,53,.89657,.70171,-.0011924
49,54,.13407,1.6935,-.0011924
49,55,.61073,-.70336,-.0011924
49,56,1.1758,.94967,-.0011924
49,57,.54434,.45376,-.0011924
49,58,.19415,1.3629,-.0011924
49,59,-2.1086,-.53806,-.0011924
49,60,1.6618,1.6935,-.0011924
49,61,-.93938,-.042152,-.0011924
49,62,.073536,.53641,-.0011924
49,63,-1.0291,-.62071,-.0011924
49,64,.40267,.53641,-.0011924
49,65,-1.4387,.12315,-.0011924
49,66,-.62305,-1.6952,-.0011924
49,67,.073536,-.37276,-.0011924
49,68,-.49278,-1.6125,-.0011924
49,69,-.062088,.3711,-.0011924
49,70,.40267,-.86867,-.0011924
49,71,1.0396,1.3629,-.0011924
49,72,.61073,1.115,-.0011924
49,73,-.062088,-.042152,-.0011924
49,74,.19415,.3711,-.0011924
49,75,.54434,.040499,-.0011924
49,76,.19415,.3711,-.0011924
49,77,-.4198,.45376,-.0011924
49,78,.54434,.78436,-.0011924
49,79,.82199,.78436,-.0011924
49,80,-.4198,-1.1166,-.0011924
49,81,-.19761,-.70336,-.0011924
49,82,.0043218,.61906,-.0011924
49,83,.26132,-.78602,-.0011924
49,84,.40267,-.37276,-.0011924
49,85,-.69951,-.95132,-.0011924
49,86,-1.3353,-2.439,-.0011924
49,87,1.8138,1.8588,-.0011924
49,88,-.93938,-.95132,-.0011924
49,89,-.062088,-.70336,-.0011924
49,90,1.4395,1.5282,-.0011924
49,91,.74723,-.62071,-.0011924
49,92,.40267,-.37276,-.0011924
49,93,1.1094,.94967,-.0011924
49,94,-1.0291,-.95132,-.0011924
49,95,.40267,-1.1166,-.0011924
49,96,.82199,.94967,-.0011924
49,97,.073536,.70171,-.0011924
49,98,.19415,.53641,-.0011924
49,99,-.33884,-1.3646,-.0011924
49,100,-.69951,-.45541,-.0011924
49,101,-.19761,-.45541,-.0011924
49,102,.19415,.28845,-.0011924
49,103,.0043218,-.70336,-.0011924
49,104,.82199,.2058,-.0011924
49,105,-.77611,-.86867,-.0011924
49,106,.74723,1.115,-.0011924
49,107,.54434,-.042152,-.0011924
49,108,1.3101,1.1976,-.0011924
49,109,-.49278,-.1248,-.0011924
49,110,.61073,-.53806,-.0011924
49,111,-.62305,-.1248,-.0011924
49,112,-.26516,-1.2819,-.0011924
49,113,-1.1186,-.86867,-.0011924
50,1,-1.1186,-.86867,.0065327
50,2,-1.1186,-.29011,.0065327
50,3,.073536,1.1976,.0065327
50,4,1.0396,1.2803,.0065327
50,5,-.55511,.28845,.0065327
50,6,.19415,1.6109,.0065327
50,7,1.2405,1.115,.0065327
50,8,-.062088,.61906,.0065327
50,9,.0043218,1.2803,.0065327
50,10,-1.4387,-1.9431,.0065327
50,11,-1.7239,-2.2737,.0065327
50,12,-.62305,-.45541,.0065327
50,13,.47819,.78436,.0065327
50,14,-.33884,.78436,.0065327
50,15,.40267,.78436,.0065327
50,16,-.93938,-1.8605,.0065327
50,17,-.19761,.45376,.0065327
50,18,-1.6237,-.86867,.0065327
50,19,-.26516,-.29011,.0065327
50,20,1.3101,1.0323,.0065327
50,21,-.69951,1.115,.0065327
50,22,.82199,1.5282,.0065327
50,23,.74723,.3711,.0065327
50,24,-1.3353,.2058,.0065327
50,25,-1.1186,-.53806,.0065327
50,26,.19415,1.0323,.0065327
50,27,-1.1186,-.70336,.0065327
50,28,-.49278,-.45541,.0065327
50,29,.82199,1.1976,.0065327
50,30,-.12908,-.53806,.0065327
50,31,.26132,1.7762,.0065327
50,32,-1.6237,-2.0258,.0065327
50,33,.61073,-.86867,.0065327
50,34,.96759,1.1976,.0065327
50,35,.96759,.2058,.0065327
50,36,-.85267,-.70336,.0065327
50,37,.19415,-.45541,.0065327
50,38,-2.2917,-.86867,.0065327
50,39,.74723,-.29011,.0065327
50,40,-1.6237,-.95132,.0065327
50,41,-3.0595,-1.1166,.0065327
50,42,.13407,.3711,.0065327
50,43,.89657,1.6109,.0065327
50,44,1.1758,.86701,.0065327
50,45,-1.0291,-.20746,.0065327
50,46,-.33884,-.20746,.0065327
50,47,-.85267,-.042152,.0065327
50,48,.47819,.94967,.0065327
50,49,-.62305,-.29011,.0065327
50,50,-.33884,.040499,.0065327
50,51,.26132,-.78602,.0065327
50,52,-.93938,.12315,.0065327
50,53,-1.3353,-1.9431,.0065327
50,54,-.49278,.2058,.0065327
50,55,.40267,.94967,.0065327
50,56,-.55511,-.042152,.0065327
50,57,-.85267,-1.4472,.0065327
50,58,.26132,-.1248,.0065327
50,59,-2.1086,-1.1993,.0065327
50,60,.073536,1.1976,.0065327
50,61,.67876,.86701,.0065327
50,62,-.77611,-.53806,.0065327
50,63,-.12908,-.45541,.0065327
50,64,.61073,1.1976,.0065327
50,65,-1.3353,-1.7778,.0065327
50,66,-.62305,-.95132,.0065327
50,67,.47819,1.0323,.0065327
50,68,-.19761,.2058,.0065327
50,69,.13407,.28845,.0065327
50,70,-1.2195,-.37276,.0065327
50,71,-.49278,-.042152,.0065327
50,72,-.93938,-.45541,.0065327
50,73,-.62305,-.042152,.0065327
51,1,.32807,.3711,-.39698
51,2,-1.2195,-.62071,-.39698
51,3,-.4198,.53641,-.39698
51,4,1.5062,.78436,-.39698
51,5,.0043218,1.0323,-.39698
51,6,-1.4387,-2.687,-.39698
51,7,-.69951,-1.6125,-.39698
51,8,-.26516,-1.1993,-.39698
51,9,-.49278,.12315,-.39698
51,10,-.93938,-2.2737,-.39698
51,11,-1.0291,-2.5217,-.39698
51,12,-1.4387,1.1976,-.39698
51,13,-.12908,.53641,-.39698
51,14,-1.9621,-1.6952,-.39698
51,15,-.93938,-.45541,-.39698
51,16,-.33884,.45376,-.39698
51,17,.40267,-.45541,-.39698
51,18,.89657,-.042152,-.39698
51,19,-.26516,-.86867,-.39698
51,20,-.77611,-.53806,-.39698
51,21,-.12908,-.042152,-.39698
51,22,.073536,-2.2737,-.39698
51,23,-.77611,-1.034,-.39698
51,24,-.69951,-.86867,-.39698
51,25,-.85267,-.70336,-.39698
51,26,.54434,-1.3646,-.39698
51,27,1.1094,.28845,-.39698
51,28,.61073,-.70336,-.39698
51,29,-.12908,.61906,-.39698
51,30,-.85267,.12315,-.39698
51,31,-1.7239,-2.3564,-.39698
51,32,-1.1186,-2.439,-.39698
51,33,.0043218,-.95132,-.39698
51,34,-.4198,-.53806,-.39698
51,35,-.69951,-.53806,-.39698
51,36,-1.3353,-.37276,-.39698
51,37,-.69951,1.8588,-.39698
51,38,.47819,-.1248,-.39698
51,39,-.49278,-2.0258,-.39698
51,40,.40267,-.53806,-.39698
51,41,-1.4387,-.86867,-.39698
51,42,.96759,1.4456,-.39698
51,43,.26132,.70171,-.39698
51,44,-.62305,-.29011,-.39698
51,45,-.26516,.2058,-.39698
51,46,.13407,.12315,-.39698
51,47,.26132,-.37276,-.39698
51,48,.26132,1.7762,-.39698
51,49,.32807,.86701,-.39698
51,50,-.77611,-1.2819,-.39698
51,51,-.77611,-1.1166,-.39698
51,52,-.4198,-.37276,-.39698
51,53,-.062088,-1.7778,-.39698
51,54,.82199,.86701,-.39698
51,55,-.12908,-.45541,-.39698
51,56,1.1094,1.115,-.39698
51,57,-.26516,-.62071,-.39698
51,58,.40267,.94967,-.39698
52,1,.96759,1.6109,.19632
52,2,.40267,-1.8605,.19632
52,3,-.55511,.3711,.19632
52,4,1.0396,.040499,.19632
52,5,2.2031,1.5282,.19632
52,6,.96759,.94967,.19632
52,7,-1.6237,-.042152,.19632
52,8,.0043218,-.1248,.19632
52,9,-.69951,-.62071,.19632
52,10,-.55511,-1.5299,.19632
52,11,-.55511,.040499,.19632
52,12,.40267,-.45541,.19632
52,13,1.1094,.2058,.19632
52,14,-.19761,.3711,.19632
52,15,1.5792,.94967,.19632
52,16,2.0397,1.8588,.19632
52,17,1.9003,1.9415,.19632
52,18,-.4198,-1.3646,.19632
52,19,.96759,.28845,.19632
52,20,.74723,-.042152,.19632
52,21,-.19761,-.37276,.19632
52,22,-.85267,-.1248,.19632
52,23,1.9003,1.2803,.19632
52,24,.13407,.3711,.19632
52,25,-1.6237,-1.1166,.19632
52,26,-2.1086,.53641,.19632
52,27,-1.0291,-1.5299,.19632
52,28,1.0396,-.45541,.19632
52,29,1.9771,.70171,.19632
52,30,1.1758,-1.1166,.19632
52,31,-.77611,-.53806,.19632
52,32,-.12908,1.6935,.19632
52,33,1.1094,.3711,.19632
52,34,1.1758,.94967,.19632
52,35,1.6618,.61906,.19632
52,36,1.9003,1.4456,.19632
52,37,-.85267,-.95132,.19632
52,38,-.19761,-.70336,.19632
52,39,.61073,-.20746,.19632
52,40,.26132,.86701,.19632
52,41,.0043218,-.1248,.19632
52,42,1.3747,.61906,.19632
52,43,1.0396,.61906,.19632
52,44,-.62305,-.37276,.19632
52,45,1.0396,.70171,.19632
52,46,-.12908,-1.034,.19632
52,47,.82199,-.37276,.19632
52,48,1.3101,.78436,.19632
52,49,-.62305,-1.9431,.19632
52,50,1.5792,.3711,.19632
52,51,-1.7239,-.62071,.19632
52,52,1.3101,.53641,.19632
52,53,2.2031,1.6109,.19632
52,54,.89657,.70171,.19632
52,55,1.3747,.040499,.19632
52,56,2.4087,2.3547,.19632
52,57,.40267,.28845,.19632
52,58,-.49278,-1.9431,.19632
52,59,.82199,.3711,.19632
52,60,2.103,1.5282,.19632
52,61,2.5324,2.0241,.19632
53,1,-.12908,.040499,.38055
53,2,.13407,.61906,.38055
53,3,-1.1186,-1.4472,.38055
53,4,.40267,.61906,.38055
53,5,2.4087,1.2803,.38055
53,6,1.1094,-.042152,.38055
53,7,.19415,.12315,.38055
53,8,1.6618,1.115,.38055
53,9,1.8138,.70171,.38055
53,10,.073536,-.86867,.38055
53,11,.13407,-.042152,.38055
53,12,.26132,-.042152,.38055
53,13,2.9247,.61906,.38055
53,14,1.8138,.61906,.38055
53,15,3.134,1.4456,.38055
53,16,1.5062,1.9415,.38055
53,17,1.5792,.45376,.38055
53,18,-.33884,-.70336,.38055
53,19,1.1758,.3711,.38055
53,20,-.33884,-.62071,.38055
53,21,-1.1186,-1.5299,.38055
53,22,.47819,.12315,.38055
53,23,.96759,-.29011,.38055
53,24,1.7349,1.7762,.38055
53,25,3.3747,2.0241,.38055
53,26,.74723,.3711,.38055
53,27,2.7018,1.1976,.38055
53,28,2.4087,1.0323,.38055
53,29,-.19761,-.1248,.38055
53,30,2.103,.53641,.38055
53,31,1.9003,1.8588,.38055
53,32,-.55511,.45376,.38055
53,33,.96759,-.20746,.38055
53,34,1.1094,1.3629,.38055
53,35,1.6618,1.4456,.38055
53,36,-1.1186,-.78602,.38055
53,37,.32807,.61906,.38055
53,38,1.9771,1.0323,.38055
53,39,.61073,.3711,.38055
53,40,1.2405,.78436,.38055
53,41,1.6618,.12315,.38055
53,42,-1.0291,-.45541,.38055
53,43,.67876,-.1248,.38055
53,44,-.062088,.3711,.38055
53,45,-1.9621,-2.439,.38055
53,46,-1.4387,-1.3646,.38055
53,47,-.49278,-.78602,.38055
53,48,.19415,.45376,.38055
53,49,1.1758,-.37276,.38055
53,50,1.8138,.94967,.38055
53,51,2.2031,.94967,.38055
53,52,1.6618,.86701,.38055
53,53,2.4087,.040499,.38055
53,54,2.9247,2.1068,.38055
53,55,-1.2195,-1.7778,.38055
53,56,2.7961,1.6935,.38055
53,57,.82199,.53641,.38055
53,58,.61073,.45376,.38055
53,59,2.5324,-.37276,.38055
53,60,.26132,.040499,.38055
53,61,.54434,1.1976,.38055
53,62,2.6267,.94967,.38055
53,63,2.2031,.94967,.38055
53,64,-.69951,-1.034,.38055
53,65,1.1758,.86701,.38055
53,66,2.7961,1.5282,.38055
53,67,.74723,.61906,.38055
53,68,2.7961,.78436,.38055
53,69,2.5324,.86701,.38055
53,70,.26132,.78436,.38055
54,1,.26132,.28845,.58806
54,2,-1.6237,.2058,.58806
54,3,-1.1186,1.0323,.58806
54,4,-.26516,.94967,.58806
54,5,-.062088,1.1976,.58806
54,6,-.26516,.3711,.58806
54,7,-.77611,-.53806,.58806
54,8,-1.2195,1.1976,.58806
55,1,2.2031,1.4456,.26739
55,2,1.6618,.86701,.26739
55,3,2.6267,1.6935,.26739
55,4,.13407,.12315,.26739
55,5,.26132,.2058,.26739
55,6,.67876,.61906,.26739
55,7,.073536,.28845,.26739
55,8,.13407,-.86867,.26739
55,9,.82199,.61906,.26739
55,10,1.6618,1.115,.26739
55,11,.40267,1.6935,.26739
55,12,.82199,1.1976,.26739
55,13,1.3747,2.1068,.26739
55,14,.47819,.61906,.26739
55,15,.61073,-.95132,.26739
55,16,.74723,.53641,.26739
55,17,1.4395,1.0323,.26739
55,18,1.5792,.3711,.26739
55,19,2.2031,.61906,.26739
55,20,-.33884,-.70336,.26739
55,21,1.7349,1.0323,.26739
55,22,1.3101,.45376,.26739
55,23,-1.1186,-2.5217,.26739
55,24,-.19761,.61906,.26739
55,25,-.19761,.12315,.26739
55,26,1.0396,.2058,.26739
55,27,1.6618,-.37276,.26739
55,28,1.3747,.12315,.26739
55,29,-.26516,-.45541,.26739
55,30,.26132,-.53806,.26739
55,31,-1.4387,-2.3564,.26739
55,32,.073536,.040499,.26739
55,33,.89657,.040499,.26739
55,34,-.62305,-.78602,.26739
55,35,2.0397,2.0241,.26739
55,36,2.2031,-.1248,.26739
55,37,2.2031,.53641,.26739
55,38,.13407,-.70336,.26739
55,39,2.0397,1.5282,.26739
55,40,-1.0291,.12315,.26739
55,41,1.3747,1.6109,.26739
55,42,1.1094,1.8588,.26739
55,43,.89657,-.62071,.26739
55,44,.96759,1.2803,.26739
55,45,.13407,-1.2819,.26739
55,46,-.33884,-.37276,.26739
55,47,.0043218,-.20746,.26739
55,48,.47819,-.78602,.26739
55,49,-.77611,.61906,.26739
55,50,1.3101,.45376,.26739
55,51,-.26516,-.53806,.26739
56,1,1.3747,1.1976,-.085653
56,2,-1.2195,-.37276,-.085653
56,3,.61073,.45376,-.085653
56,4,.74723,.3711,-.085653
56,5,-.19761,.86701,-.085653
56,6,-.55511,-.70336,-.085653
56,7,-1.1186,-.20746,-.085653
56,8,1.6618,.61906,-.085653
56,9,-.85267,-1.034,-.085653
56,10,.96759,.040499,-.085653
56,11,.26132,.53641,-.085653
56,12,.96759,-.78602,-.085653
56,13,-1.9621,-.37276,-.085653
56,14,-.33884,.28845,-.085653
56,15,.82199,1.1976,-.085653
56,16,.96759,-.20746,-.085653
56,17,1.5792,.28845,-.085653
56,18,1.7349,-.70336,-.085653
56,19,-.49278,.61906,-.085653
56,20,-3.6661,-1.6952,-.085653
56,21,-.33884,-.70336,-.085653
56,22,-1.8367,-.45541,-.085653
56,23,1.3747,.61906,-.085653
56,24,1.6618,.61906,-.085653
56,25,-1.7239,-1.034,-.085653
56,26,-.26516,-1.8605,-.085653
56,27,-.4198,-1.2819,-.085653
56,28,-.12908,-.1248,-.085653
56,29,-.62305,-.29011,-.085653
56,30,-.69951,.12315,-.085653
56,31,.82199,.78436,-.085653
56,32,.54434,.70171,-.085653
56,33,-1.0291,-1.5299,-.085653
56,34,-1.3353,-1.1993,-.085653
56,35,1.4395,1.1976,-.085653
56,36,-1.3353,-.62071,-.085653
56,37,.89657,1.7762,-.085653
56,38,.40267,-.37276,-.085653
57,1,1.0396,.3711,-.064455
57,2,.54434,-.1248,-.064455
57,3,-.49278,.61906,-.064455
57,4,-2.1086,-.95132,-.064455
57,5,-.19761,-.45541,-.064455
57,6,1.8138,1.4456,-.064455
57,7,.40267,-.20746,-.064455
57,8,.073536,-1.5299,-.064455
57,9,.89657,1.7762,-.064455
57,10,.89657,.53641,-.064455
57,11,1.3101,2.1068,-.064455
57,12,1.0396,-.1248,-.064455
57,13,.073536,.3711,-.064455
57,14,-.26516,-.86867,-.064455
57,15,-.49278,-1.2819,-.064455
57,16,-.49278,.040499,-.064455
57,17,-.85267,.3711,-.064455
57,18,-.4198,1.115,-.064455
57,19,-1.2195,.040499,-.064455
57,20,.0043218,.45376,-.064455
57,21,.32807,-.53806,-.064455
57,22,-.85267,-1.3646,-.064455
57,23,-1.3353,-1.7778,-.064455
57,24,-.19761,.12315,-.064455
57,25,-1.2195,-.70336,-.064455
57,26,-1.7239,-1.8605,-.064455
57,27,.26132,.040499,-.064455
57,28,.54434,.3711,-.064455
57,29,-.26516,.28845,-.064455
57,30,.74723,-.62071,-.064455
57,31,.82199,.12315,-.064455
57,32,-.69951,-.95132,-.064455
57,33,-1.5267,-1.034,-.064455
57,34,1.0396,-1.1166,-.064455
57,35,1.0396,.2058,-.064455
57,36,.32807,.78436,-.064455
57,37,-.33884,-1.9431,-.064455
57,38,.74723,.78436,-.064455
57,39,-1.9621,-2.5217,-.064455
57,40,.89657,1.0323,-.064455
57,41,-.12908,-.37276,-.064455
57,42,.61073,.28845,-.064455
57,43,1.6618,1.1976,-.064455
57,44,-.77611,-.29011,-.064455
57,45,.67876,1.3629,-.064455
57,46,.82199,.78436,-.064455
57,47,-.69951,-.1248,-.064455
57,48,.54434,.2058,-.064455
57,49,.54434,.12315,-.064455
57,50,.47819,-1.3646,-.064455
57,51,-.12908,.2058,-.064455
57,52,-2.1086,-.20746,-.064455
57,53,-1.3353,-1.1166,-.064455
57,54,.61073,-.1248,-.064455
57,55,-.55511,.3711,-.064455
57,56,1.5792,1.3629,-.064455
57,57,-1.0291,-.78602,-.064455
57,58,.67876,.45376,-.064455
57,59,.61073,1.1976,-.064455
57,60,-1.3353,.12315,-.064455
57,61,.67876,.70171,-.064455
57,62,-.19761,-.62071,-.064455
57,63,.67876,-.45541,-.064455
58,1,.32807,-.1248,.21027
58,2,-1.2195,1.1976,.21027
58,3,.54434,1.6935,.21027
58,4,.61073,.45376,.21027
58,5,.40267,.53641,.21027
58,6,1.5062,2.2721,.21027
58,7,.61073,-.1248,.21027
58,8,1.1094,1.3629,.21027
58,9,-1.4387,-.78602,.21027
58,10,.40267,.53641,.21027
58,11,-.12908,-.62071,.21027
58,12,-.26516,-.86867,.21027
58,13,1.4395,-.042152,.21027
58,14,.82199,1.0323,.21027
58,15,.74723,1.115,.21027
58,16,.89657,.70171,.21027
58,17,-1.4387,-.86867,.21027
58,18,.32807,-.20746,.21027
58,19,-.12908,-.1248,.21027
58,20,1.1758,.70171,.21027
58,21,.40267,1.6935,.21027
58,22,-.12908,-.20746,.21027
58,23,.19415,.53641,.21027
58,24,-.49278,-.86867,.21027
58,25,-.62305,-1.034,.21027
58,26,.61073,.3711,.21027
58,27,.32807,.3711,.21027
58,28,.96759,.86701,.21027
58,29,.47819,-.1248,.21027
58,30,.13407,-.1248,.21027
58,31,1.2405,-1.4472,.21027
58,32,-.49278,-.1248,.21027
58,33,.67876,-.62071,.21027
58,34,-.26516,.61906,.21027
58,35,.54434,-.62071,.21027
58,36,.67876,1.115,.21027
58,37,-.12908,-.45541,.21027
59,1,-1.2195,-.95132,-.5451
59,2,.61073,.28845,-.5451
59,3,-.85267,-.20746,-.5451
59,4,-.77611,-2.2737,-.5451
59,5,-2.2917,-2.2737,-.5451
59,6,-1.1186,-.042152,-.5451
59,7,-.77611,-.37276,-.5451
59,8,-.77611,.12315,-.5451
59,9,-.85267,-.86867,-.5451
59,10,-.33884,-.78602,-.5451
59,11,-.12908,1.5282,-.5451
59,12,-1.5267,-.78602,-.5451
59,13,-.49278,.61906,-.5451
59,14,-.93938,-.37276,-.5451
59,15,-.62305,-.70336,-.5451
59,16,-1.4387,-1.3646,-.5451
59,17,-2.7527,-.20746,-.5451
59,18,-1.2195,-1.1993,-.5451
59,19,-1.1186,.53641,-.5451
59,20,-.12908,.61906,-.5451
59,21,-.33884,.3711,-.5451
59,22,-.93938,-.78602,-.5451
59,23,.61073,-.53806,-.5451
59,24,-1.7239,-.70336,-.5451
59,25,-1.9621,-.37276,-.5451
59,26,-.85267,.12315,-.5451
59,27,-2.1086,-2.6043,-.5451
59,28,-1.8367,-.95132,-.5451
59,29,-1.2195,-.042152,-.5451
59,30,-1.2195,.3711,-.5451
59,31,-1.8367,-1.1166,-.5451
59,32,-.85267,-.86867,-.5451
59,33,-1.5267,-.042152,-.5451
59,34,-1.9621,-1.9431,-.5451
59,35,-.55511,-1.1993,-.5451
59,36,-1.4387,-1.5299,-.5451
59,37,-.4198,-1.3646,-.5451
59,38,-2.1086,-2.1911,-.5451
59,39,-.93938,.040499,-.5451
59,40,-1.8367,-.20746,-.5451
59,41,.19415,1.6109,-.5451
59,42,.40267,-.042152,-.5451
59,43,-1.5267,.3711,-.5451
59,44,-1.3353,-1.1993,-.5451
59,45,-.93938,-.1248,-.5451
59,46,-1.3353,.12315,-.5451
59,47,-.93938,-2.1084,-.5451
60,1,-.062088,-.37276,-.088644
60,2,-.49278,-1.1166,-.088644
60,3,-.69951,-.95132,-.088644
60,4,.26132,-1.5299,-.088644
60,5,1.2405,1.3629,-.088644
60,6,.19415,-.29011,-.088644
60,7,-.12908,-.95132,-.088644
60,8,1.0396,.28845,-.088644
60,9,.19415,.86701,-.088644
60,10,2.2031,.94967,-.088644
60,11,-.12908,-.20746,-.088644
60,12,.89657,.61906,-.088644
60,13,-.93938,-2.0258,-.088644
60,14,2.5324,2.2721,-.088644
60,15,1.2405,.28845,-.088644
60,16,-1.0291,-.62071,-.088644
60,17,1.2405,-.45541,-.088644
60,18,.47819,.3711,-.088644
60,19,-.26516,-.20746,-.088644
60,20,.13407,-.53806,-.088644
60,21,1.1758,.12315,-.088644
60,22,.47819,.45376,-.088644
60,23,-1.8367,.61906,-.088644
60,24,-.77611,-.78602,-.088644
60,25,-.12908,-1.6125,-.088644
60,26,2.4087,.61906,-.088644
60,27,.82199,.70171,-.088644
60,28,-1.0291,-1.5299,-.088644
60,29,-1.0291,.3711,-.088644
60,30,-1.2195,-.20746,-.088644
60,31,-.69951,-1.6125,-.088644
60,32,.0043218,-1.034,-.088644
60,33,.74723,.61906,-.088644
60,34,2.4087,1.4456,-.088644
60,35,.26132,.12315,-.088644
60,36,-1.0291,-.45541,-.088644
60,37,1.1094,1.6109,-.088644
60,38,.40267,.45376,-.088644
60,39,1.1094,.12315,-.088644
60,40,-1.2195,-.62071,-.088644
60,41,.67876,.040499,-.088644
60,42,-.19761,.12315,-.088644
60,43,.67876,-.86867,-.088644
60,44,1.9003,.94967,-.088644
60,45,.82199,.78436,-.088644
60,46,-.33884,-.86867,-.088644
60,47,-.85267,.2058,-.088644
60,48,-.4198,-.78602,-.088644
60,49,.47819,.86701,-.088644
60,50,-.4198,-.95132,-.088644
60,51,-.62305,-1.9431,-.088644
60,52,.0043218,-.042152,-.088644
60,53,-.062088,.28845,-.088644
60,54,.26132,.2058,-.088644
60,55,.82199,1.0323,-.088644
60,56,1.3101,.61906,-.088644
60,57,1.1094,.28845,-.088644
60,58,.19415,-1.1993,-.088644
60,59,-.19761,-.45541,-.088644
60,60,-.19761,-.70336,-.088644
60,61,-.49278,-.1248,-.088644
60,62,-.12908,.040499,-.088644
60,63,-.85267,.28845,-.088644
60,64,.40267,-.042152,-.088644
60,65,1.3101,1.2803,-.088644
60,66,.47819,-.1248,-.088644
60,67,.47819,1.2803,-.088644
60,68,-.77611,1.0323,-.088644
60,69,-.69951,-1.4472,-.088644
60,70,-.77611,-1.1166,-.088644
60,71,-.19761,-1.1166,-.088644
60,72,-.85267,-.70336,-.088644
60,73,-.4198,-1.6125,-.088644
60,74,-.062088,-.29011,-.088644
60,75,.96759,1.115,-.088644
60,76,.47819,-.45541,-.088644
60,77,-.33884,.12315,-.088644
60,78,.82199,.12315,-.088644
60,79,1.8138,.78436,-.088644
60,80,-.33884,-.86867,-.088644
61,1,-1.2195,-1.9431,-.020198
61,2,1.5062,.45376,-.020198
61,3,.073536,-1.1166,-.020198
61,4,-.49278,-1.034,-.020198
61,5,-2.2917,-.78602,-.020198
61,6,-.4198,-1.1993,-.020198
61,7,1.2405,.3711,-.020198
61,8,-.4198,.3711,-.020198
61,9,-1.0291,-.53806,-.020198
61,10,-1.8367,.12315,-.020198
61,11,-1.1186,-1.6125,-.020198
61,12,-.77611,-.45541,-.020198
61,13,-.49278,1.115,-.020198
61,14,-2.2917,.12315,-.020198
61,15,1.0396,1.115,-.020198
61,16,.82199,-.1248,-.020198
61,17,1.1758,-.1248,-.020198
61,18,.073536,-.042152,-.020198
61,19,.96759,-1.4472,-.020198
61,20,.40267,-.1248,-.020198
61,21,1.8138,1.2803,-.020198
61,22,.26132,.040499,-.020198
61,23,-1.0291,-.37276,-.020198
61,24,-.062088,.28845,-.020198
61,25,-.12908,-.20746,-.020198
61,26,.67876,.86701,-.020198
61,27,-1.5267,-1.6952,-.020198
61,28,.54434,1.0323,-.020198
61,29,.61073,-.1248,-.020198
61,30,.67876,.28845,-.020198
61,31,.61073,.45376,-.020198
61,32,.67876,.70171,-.020198
61,33,-1.5267,-1.1993,-.020198
61,34,-.4198,.53641,-.020198
61,35,-.77611,-.1248,-.020198
61,36,-.49278,-.86867,-.020198
61,37,.073536,.28845,-.020198
61,38,.74723,.45376,-.020198
61,39,-1.2195,.61906,-.020198
61,40,-.93938,-.78602,-.020198
61,41,-.4198,.3711,-.020198
61,42,.073536,1.3629,-.020198
61,43,1.2405,2.3547,-.020198
61,44,.82199,-.37276,-.020198
61,45,-1.4387,-1.1166,-.020198
61,46,.89657,.3711,-.020198
61,47,-1.0291,.12315,-.020198
61,48,-2.5101,-2.0258,-.020198
61,49,.19415,.12315,-.020198
61,50,1.8138,2.8506,-.020198
61,51,.82199,.040499,-.020198
61,52,1.3747,-.042152,-.020198
61,53,-.12908,-1.8605,-.020198
61,54,-.26516,.2058,-.020198
61,55,-1.9621,-.70336,-.020198
61,56,1.5792,2.1068,-.020198
61,57,1.5062,.94967,-.020198
61,58,-.33884,.61906,-.020198
61,59,.82199,-.95132,-.020198
61,60,.32807,-.53806,-.020198
61,61,.67876,.86701,-.020198
61,62,.96759,.45376,-.020198
61,63,-1.5267,-1.1993,-.020198
61,64,-.33884,.12315,-.020198
62,1,.0043218,-.37276,.16739
62,2,-.69951,-.62071,.16739
62,3,.40267,1.115,.16739
62,4,.13407,.2058,.16739
62,5,.61073,.61906,.16739
62,6,.13407,.78436,.16739
62,7,1.5792,.2058,.16739
62,8,.19415,.040499,.16739
62,9,1.0396,1.6109,.16739
62,10,.13407,-.042152,.16739
62,11,1.2405,1.3629,.16739
62,12,-.33884,-.70336,.16739
62,13,.40267,.53641,.16739
62,14,.82199,.61906,.16739
62,15,-.55511,1.115,.16739
